"SHIP","SURVEY","CLAMS_EVENT_NUMBER","CLAMS_STATION_NUMBER","GRID_STATION_NAME","GEAR","NET_PARTITION","CATCH_SAMPLE_NUMBER","SPECIES_CODE","COMMON_NAME","SCIENTIFIC_NAME","SPECIES_SUBCATEGORY","TOTAL_WEIGHT_IN_HAUL","SAMPLED_WEIGHT","TOTAL_NUMBER_IN_HAUL","SAMPLED_NUMBER","FREQUENCY_EXPANSION","SAMPLED_IN_MIX","WHOLE_HAULED","COMMENTS"
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1432,64000,"Mysid unident.","Mysidacea (order)","None",0.0120331,0.001,0,0,12.0331,1,0,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1433,95039,"disc bryozoan","Alcyonidium disciforme","None",0.0481324,0.004,0,0,12.0331,1,0,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1434,1103,"Phascolion strombus","Phascolion strombus","None",0.0120331,0.001,0,0,12.0331,1,0,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1435,54010,"Nereis sp.","Nereis sp.","None",0.0120331,0.001,0,0,12.0331,1,0,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1436,94001,"Golfingia margaritacea","Golfingia margaritacea","None",0.0120331,0.001,0,0,12.0331,1,0,"GOLFINGIA MARGARITACEA "
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1437,1127,"Ennucula tenuis","Ennucula tenuis","None",0.012,0.001,12.0331,1,12.0331,1,0,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1438,68580,"Snow crab","Chionoecetes opilio","None",0.48,0.48,19,19,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1439,75285,"Greenland cockle","Serripes groenlandicus","None",0.012,0.001,12.0331,1,12.0331,1,0,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1440,74436,"Northern nutclam","Nuculana pernula","None",1.6606,0.03,2767.6159,50,55.3523,1,0,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1443,1146,"Latisipho hypolispus","Latisipho hypolispus","None",0.029,0.029,3,3,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1446,1136,"Anomalishipho conulus","Anomalisipho conulus","None",0.006,0.006,1,1,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1448,71526,"Arctic moonsnail","Cryptonatica affinis","None",0.002,0.002,1,1,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1452,71634,"Eroded turretsnail","Tachyrhynchus erosus","None",0.001,0.001,1,1,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1453,71580,"Pale moonsnail","Euspira pallida","None",0.022,0.022,5,5,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1454,1137,"Nodulotrophon coronatus","Nodulotrophon coronatus","None",0.004,0.004,1,1,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1455,72759,"Buccinum tenellum","Buccinum tenellum","None",0.011,0.011,1,1,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1456,1130,"Neptunea communis","Neptunea communis","None",0.054,0.054,5,5,1,0,1,""
175,201901,221,"58","CH-K01","3m Beam Trawl","Codend",1457,72539,"Margarites beringensis","Margarites beringensis","None",0.001,0.001,13,13,1,0,1,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1473,40504,"Chrysaora melanaster","Chrysaora melanaster","None",25.69,8.72,11.7844,4,2.9461,0,1,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1476,40561,"Lions mane","Cyanea capillata","None",12.46,1.38,63.2029,7,9.029,0,1,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1489,40562,"Staurophora mertensi","Staurophora mertensi","None",0.512,0.512,5,5,1,0,1,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1490,40520,"brown rimmed jelly","Aurelia limbata","None",0.687,0.687,21,21,1,0,1,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1491,21725,"Arctic cod","Boreogadus saida","Age 1+",0.011,0.011,1,1,1,0,1,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1492,23041,"Capelin","Mallotus villosus","None",0.029,0.029,5,5,1,0,1,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1494,21725,"Arctic cod","Boreogadus saida","Age 0",3.626,0.076,2480.9331,52,47.7103,1,0,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1495,20203,"Arctic Sand Lance","Ammodytes hexapterus","None",5.0738,0.159,3350.5977,105,31.9105,1,0,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1497,23800,"Prickleback unident.","Stichaeidae","None",0.013,0.001,52.1724,4,13.0431,1,0,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1498,2,"Fish larvae unident.","fish larvae unident.","None",0.013,0.001,78.2585,6,13.0431,1,0,""
175,201901,223,"58","CH-K01","Marinovich","Codend",1499,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.1435,0.011,91.3016,7,13.0431,1,0,""
175,201901,223,"58","CH-K01","Marinovich","Codend",5450,21744,"Walleye pollock age 0","Gadus chalcogrammus Age 0","Age 0",7.1085,0.148,4899.0906,102,48.0303,1,0,"Genetics reassignment"
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1501,68580,"Snow crab","Chionoecetes opilio","None",0.965,0.498,96.8876,50,1.9378,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1503,23807,"Slender eelblenny","Lumpenus fabricii","None",0.011,0.011,8,8,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1504,23806,"Stout eelblenny","Lumpenus medius","None",0.04,0.04,8,8,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1506,10115,"Greenland turbot","Reinhardtius hippoglossoides","None",0.001,0.001,1,1,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1507,10140,"Bering flounder","Hippoglossoides robustus","None",0.001,0.001,2,2,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1508,21725,"Arctic cod","Boreogadus saida","None",0.051,0.051,10,10,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1510,24188,"Canadian eelpout","Lycodes polaris","None",0.005,0.005,2,2,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1511,20051,"Arctic alligatorfish","Ulcina olrikii","None",0.004,0.004,4,4,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1512,1130,"Neptunea communis","Neptunea communis","None",0.124,0.124,12,12,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1513,72752,"Ladder whelk","Buccinum scalariforme","None",0.026,0.026,4,4,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1514,72755,"Polar whelk","Buccinum polare","None",0.041,0.041,8,8,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1515,72756,"Buccinum solenum","Buccinum solenum","None",0.006,0.006,1,1,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1516,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.146,0.146,59,59,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1517,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.009,0.009,6,6,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1518,80546,"Tumid sea star","Henricia tumida","None",0.109,0.109,8,8,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1519,80020,"Giant sea star","Evasterias echinosoma","None",0.184,0.184,2,2,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1520,81780,"Common mud star","Ctenodiscus crispatus","None",0.09,0.09,8,8,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1522,80590,"Leptasterias polaris","Leptasterias polaris","None",0.501,0.501,5,5,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1523,66530,"Ridged crangon","Crangon dalli","None",0.0111,0.001,11.127,1,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1524,1168,"Echiurus Echiurus","Echiurus Echiurus","None",0.1001,0.009,33.381,3,11.127,1,0,"ECHIURUS ECHIURUS "
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1525,80594,"Leptasterias arctica","Leptasterias arctica","None",0.535,0.535,2,2,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1526,80110,"Leptasterias groenlandica","Leptasterias groenlandica","None",0.334,0.334,2,2,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1527,1195,"Colus jeffreysianus","Colus jeffreysianus","None",0.018,0.018,2,2,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1529,1136,"Anomalishipho conulus","Anomalisipho conulus","None",0.01,0.01,1,1,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1530,71634,"Eroded turretsnail","Tachyrhynchus erosus","None",0.001,0.001,1,1,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1531,66515,"Twospine crangon","Crangon communis","None",0.2003,0.018,44.5079,4,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1532,69086,"Fuzzy hermit crab","Pagurus trigonocheirus","None",0.0779,0.007,22.254,2,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1533,69120,"Hairy hermit crab","Pagurus capillatus","None",0.4006,0.036,77.8889,7,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1534,69061,"Splendid hermit","Labidochirus splendescens","None",0.1224,0.011,144.6508,13,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1535,1137,"Nodulotrophon coronatus","Nodulotrophon coronatus","None",0.019,0.019,3,3,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1536,72539,"Margarites beringensis","Margarites beringensis","None",0.0223,0.002,144.6508,13,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1537,75285,"Greenland cockle","Serripes groenlandicus","None",0.0111,0.001,11.127,1,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1538,75092,"Wavy liocyma","Liocyma fluctosa","None",0.0111,0.001,11.127,1,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1539,71526,"Arctic moonsnail","Cryptonatica affinis","None",0.115,0.115,16,16,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1541,71580,"Pale moonsnail","Euspira pallida","None",0.072,0.072,10,10,1,0,1,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1542,71001,"Snail  eggs","gastropod eggs","None",0.211413,0.019,0,0,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1543,99994,"Empty gastropod shells","empty gastropod shells","None",0.300429,0.027,0,0,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1544,99993,"Empty bivalve shells","empty bivalve shells","None",0.166905,0.015,0,0,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1545,1167,"Ophiocten sericeum","Ophiocten sericeum","None",0.4117,0.007,2940.7029,50,58.8141,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1546,74436,"Northern nutclam","Nuculana pernula","None",3.4271,0.018,9519.7531,50,190.3951,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1547,68000,"Crab unident.","crab unident.","None",0.2114,0.019,623.1111,56,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1548,66170,"Eualus sp.","Eualus sp.","None",0.089,0.008,178.0317,16,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1549,1119,"Eualus gaimardii gaimardii","Eualus gaimardii gaimardii","None",0.0111,0.001,11.127,1,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1550,66179,"Greenland shrimp","Eualus macilentus","None",0.0111,0.001,22.254,2,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1551,85000,"Sea cucumber unident.","Holothuroidea unident.","None",0.0111,0.001,22.254,2,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1552,1156,"Amphianthus sp.","Amphianthus sp.","None",0.0111,0.001,11.127,1,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1553,50000,"Polychaete worm unident.","Polychaeta (class)","None",0.0111,0.001,11.127,1,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1554,95039,"disc bryozoan","Alcyonidium disciforme","None",0.456207,0.041,0,0,11.127,1,0,""
175,201901,227,"59","CH-LM01","3m Beam Trawl","Codend",1555,60100,"Amphipod unident.","amphipod unident.","None",0.0111,0.001,11.127,1,11.127,1,0,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1597,40561,"Lions mane","Cyanea capillata","None",17.07,5.65,30.2124,10,3.0212,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1606,40562,"Staurophora mertensi","Staurophora mertensi","None",0.58,0.58,12,12,1,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1607,40504,"Chrysaora melanaster","Chrysaora melanaster","None",12.51,12.51,5,5,1,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1610,40513,"Aurelia aurita","Aurelia aurita","None",7.55,1.28,53.0859,9,5.8984,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1613,94500,"Echiuroid worm unident.","Echiura (phylum)","None",0.013,0.013,4,4,1,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1614,79000,"Squid unident.","squid unident.","None",0.019,0.019,1,1,1,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1615,23041,"Capelin","Mallotus villosus","None",0.073,0.073,17,17,1,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1618,21725,"Arctic cod","Boreogadus saida","Age 0",0.92,0.092,680,68,10,1,0,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1619,20203,"Arctic Sand Lance","Ammodytes hexapterus","None",0.94,0.094,1120,112,10,1,0,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1620,21720,"Pacific cod","Gadus macrocephalus","Age 0",0.01,0.01,3,3,1,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1621,21735,"Saffron cod","Eleginus gracilis","Age 0",0.005,0.005,3,3,1,0,1,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1622,63500,"Euphausiid unident.","Euphausiacea (order)","None",1.74,0.014,12428.5714,100,124.2857,1,0,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1623,2,"Fish larvae unident.","fish larvae unident.","None",0.01,0.001,20,2,10,1,0,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1624,23800,"Prickleback unident.","Stichaeidae","None",0.05,0.005,90,9,10,1,0,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1625,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.14,0.014,120,12,10,1,0,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",1626,22200,"Snailfish unident.","Liparidinae","None",0.01,0.001,10,1,10,1,0,""
175,201901,229,"59","CH-LM01","Marinovich","Codend",5455,21744,"Walleye pollock age 0","Gadus chalcogrammus Age 0","Age 0",1.14,0.114,850,85,10,1,0,"Genetics reassignment"
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1629,23807,"Slender eelblenny","Lumpenus fabricii","None",0.132,0.132,71,71,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1630,23806,"Stout eelblenny","Lumpenus medius","None",0.2,0.2,25,25,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1632,21725,"Arctic cod","Boreogadus saida","None",0.13,0.13,55,55,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1633,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.021,0.021,6,6,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1634,20051,"Arctic alligatorfish","Ulcina olrikii","None",0.008,0.008,6,6,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1635,10140,"Bering flounder","Hippoglossoides robustus","None",0.072,0.072,2,2,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1636,21315,"Arctic staghorn sculpin","Gymnocanthus tricuspis","None",0.107,0.107,30,30,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1637,80590,"Leptasterias polaris","Leptasterias polaris","None",0.266,0.266,5,5,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1638,80110,"Leptasterias groenlandica","Leptasterias groenlandica","None",0.024,0.024,6,6,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1639,81780,"Common mud star","Ctenodiscus crispatus","None",0.012,0.012,1,1,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1640,68580,"Snow crab","Chionoecetes opilio","None",1.254,0.807,77.6952,50,1.5539,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1641,71580,"Pale moonsnail","Euspira pallida","None",0.189,0.189,102,102,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1642,60131,"Quasimelita formosa","Quasimelita formosa","None",0.0067,0.001,6.7073,1,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1643,71526,"Arctic moonsnail","Cryptonatica affinis","None",0.403,0.177,113.8418,50,2.2768,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1645,83320,"Notched brittlestar","Ophiura sarsi","None",2.5555,0.149,857.5462,50,17.1509,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1646,1126,"Nuculana radiata","Nuculana radiata","None",1.697,0.008,10818.064,51,212.1189,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1647,1106,"Eualus gaimardii belcheri","Eualus gaimardii belcheri","None",0.0067,0.001,20.122,3,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1648,66174,"Arctic eualid","Eualus fabricii","None",0.0201,0.003,26.8293,4,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1649,1119,"Eualus gaimardii gaimardii","Eualus gaimardii gaimardii","None",0.0134,0.002,20.122,3,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1650,66170,"Eualus sp.","Eualus sp.","None",0.0201,0.003,40.2439,6,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1651,72752,"Ladder whelk","Buccinum scalariforme","None",0.108,0.108,13,13,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1652,66179,"Greenland shrimp","Eualus macilentus","None",0.0335,0.005,46.9512,7,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1653,66020,"Pandalus sp.","Pandalus sp.","None",0.0268,0.004,6.7073,1,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1654,99999,"Unsorted shab","unsorted shab","None",0.201219,0.03,0,0,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1655,66530,"Ridged crangon","Crangon dalli","None",0.0067,0.001,6.7073,1,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1656,69086,"Fuzzy hermit crab","Pagurus trigonocheirus","None",0.1878,0.028,40.2439,6,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1657,72755,"Polar whelk","Buccinum polare","None",0.245,0.245,40,40,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1658,71634,"Eroded turretsnail","Tachyrhynchus erosus","None",0.004,0.004,2,2,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1659,75092,"Wavy liocyma","Liocyma fluctosa","None",0.0201,0.003,6.7073,1,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1660,1130,"Neptunea communis","Neptunea communis","None",0.085,0.085,5,5,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1661,95000,"Bryozoan unident.","Bryozoa unident.","None",0.0067073,0.001,0,0,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1662,1142,"Phyllodoce groenlandica","Phyllodoce groenlandica","None",0.0067,0.001,6.7073,1,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1663,50000,"Polychaete worm unident.","Polychaeta (class)","None",0.0067,0.001,6.7073,1,6.7073,1,0,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1664,1136,"Anomalishipho conulus","Anomalisipho conulus","None",0.008,0.008,1,1,1,0,1,""
175,201901,233,"60","CH-LM02","3m Beam Trawl","Codend",1665,72759,"Buccinum tenellum","Buccinum tenellum","None",0.016,0.016,3,3,1,0,1,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1691,40504,"Chrysaora melanaster","Chrysaora melanaster","None",51.065,10.095,40.4676,8,5.0584,0,1,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1693,40561,"Lions mane","Cyanea capillata","None",18.206,5.936,42.9387,14,3.067,0,1,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1695,40562,"Staurophora mertensi","Staurophora mertensi","None",8.526,8.526,0,0,1,0,1,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1698,40520,"brown rimmed jelly","Aurelia limbata","None",2.176,0.762,19.9895,7,2.8556,0,1,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1699,21725,"Arctic cod","Boreogadus saida","Age 0",0.0805,0.004,80.497,4,20.1242,1,0,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1700,20203,"Arctic Sand Lance","Ammodytes hexapterus","None",2.9857,0.104,2669.9104,93,28.7087,1,0,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1702,21735,"Saffron cod","Eleginus gracilis","Age 0",0.022,0.015,10.2667,7,1.4667,0,1,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1703,23041,"Capelin","Mallotus villosus","None",0.013,0.013,6,6,1,0,1,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1704,1168,"Echiurus Echiurus","Echiurus Echiurus","None",0.003,0.003,1,1,1,0,1,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1705,23800,"Prickleback unident.","Stichaeidae","None",0.0366,0.005,80.497,11,7.3179,1,0,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1706,21368,"Shorthorn (Warty) sculpin","Myoxocephalus scorpius","None",0.1244,0.017,65.8612,9,7.3179,1,0,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",1707,20051,"Arctic alligatorfish","Ulcina olrikii","None",0.0073,0.001,7.3179,1,7.3179,1,0,""
175,201901,235,"60","CH-LM02","Marinovich","Codend",5461,21744,"Walleye pollock age 0","Gadus chalcogrammus Age 0","Age 0",2.671,0.123,3279.077,151,21.7157,1,0,"Genetics reassignment"
175,201901,239,"61","CH-LM03","3m Beam Trawl","Codend",1715,68580,"Snow crab","Chionoecetes opilio","None",3.795,1.229,154.3938,50,3.0879,0,1,""
