StationID,Year,ArcticEis_Station,StationNumber,EventStartDate (GMT),Latitude,Longitude,LatitudeStart DD,LongitudeStart DD,BottomDepth (m),Depth (m),PrimarySalinity PSU,PrimaryTemperature deg. C,ChlorophyllA ug/L,BeamTransmisson %,PARIrradiance uE,PrimaryOxygenSat %,SigmaTheta kg/m3,PO4 uM,SiO4 uM,NO3 uM,NO2 uM,NH4 uM,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,1,31.7049,5.8932,4.307389858,79.7438,,114.9972,24.963,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,2,31.7049,5.8932,4.307389858,79.7438,49.272,114.9972,24.963,0.2144616,3.623325,0,0.009792769,0.1762698,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,3,31.70436,5.8917,4.332190745,75.8039,46.589,114.9292,24.962,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,4,31.7168,5.893,4.284504486,70.2065,29.162,114.9481,24.972,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,5,31.7227,5.8939,4.491178546,75.4812,24.34,114.6297,24.977,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,6,31.723,5.8935,5.217763887,77.1451,16.402,114.8718,24.977,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,7,31.7235,5.8938,5.438854723,78.35,12.895,114.7482,24.977,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,8,31.7237,5.8932,5.376146789,78.6342,11.92308,115.1011,24.978,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,9,31.7237,5.8942,5.018953524,78.4787,10.38461,114.9008,24.977,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,10,31.7236,5.8934,5.222300635,78.4608,9.0766,114.5309,24.977,0.259507,3.81916,0.1958543,0.009792716,0.02937815,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,11,31.7237,5.8884,6.54824075,78.537,8.365385,114.4433,24.978,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,12,31.7246,5.8691,7.007662063,78.5312,7.5,114.2378,24.981,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,13,31.7267,5.8512,7.295795947,78.5216,7.2709,113.8645,24.985,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,14,31.7304,5.8154,7.727996774,78.5544,6.5307,112.0893,24.992,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,15,31.7343,5.7421,8.088516988,78.679,5.6133,108.5677,25.004,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,16,31.7539,5.4377,8.389353766,78.8616,4.6693,102.2934,25.054,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,17,31.7685,5.2928,6.686561145,80.0491,3.8296,102.053,25.082,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,18,31.77167,5.2594,5.638068354,81.4102,3.076,101.5302,25.088,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,19,31.7745,5.2371,5.103538663,82.2702,2.6992,101.5863,25.093,0.6208344,9.890265,2.546009,0.05875404,0.7540102,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,20,31.7767,5.1694,4.769936486,82.8779,2.315,101.5898,25.102,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,21,31.7818,5.1284,3.571831838,83.2201,2.0589,100.7331,25.111,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,22,31.7859,5.113,3.32311725,83.6608,1.8424,99.61709,25.116,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,23,31.78715,4.979,2.834257486,83.9918,1.6996,96.35693,25.131,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,24,31.7968,4.6329,2.185401754,84.6249,1.4902,92.67465,25.176,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,25,31.8849,4.0012,1.769432402,85.1224,1.3443,85.9922,25.309,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,26,31.9491,3.5751,0.949188426,84.1772,1.1927,84.05823,25.4,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,27,31.9585,3.499,0.622441778,81.5226,1.0101,83.89334,25.414,,,,,,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,28,31.9584,3.4938,0.552475048,78.6682,0.85801,83.47409,25.415,1.17297,21.1487,3.622695,0.1370749,4.719295,,,,
'2012080113801,2012,NB-S03,138,9/14/2012,64.00,-167.00,64,-166.995,33,29,31.95811,3.4862,0.472930739,77.9127,0.67612,83.10574,25.415,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,0,31.1319,7.1792,0.626373626,76.0196,,100.4159,24.35,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,1,31.1319,7.1792,0.626373626,76.0196,,100.4159,24.35,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,2,31.1319,7.1792,0.626373626,76.0196,731.44,100.4159,24.35,0.6279795,11.75625,0.09796871,0.02939061,0.2351249,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,3,31.1318,7.179232,0.646738583,75.6529,436.77,100.2845,24.35,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,4,31.1329,7.181539,0.659139026,74.3778,315.02,100.2633,24.35,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,5,31.13359,7.1874,0.836475451,74.3537,184.81,100.6465,24.35,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,6,31.13336,7.1882,0.840407299,72.4944,127.4,100.588,24.35,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,7,31.13405,7.1893,0.941123097,72.8981,91.687,100.6216,24.35,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,8,31.1344,7.1735,1.013509426,73.3048,71.181,100.4894,24.353,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,9,31.1401,7.1502,1.136707329,74.3815,59.208,100.2638,24.36,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,10,31.1444,7.134,1.162415566,74.9786,44.556,99.91148,24.366,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,11,31.14743,7.126924,1.236616594,75.2189,33.123,100.1596,24.369,0.6064205,11.07036,0.09796777,0.04898389,0.2155291,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,12,31.149,7.1208,1.164431898,74.8086,23.555,100.1344,24.371,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,13,31.153,7.1029,1.185905837,75.3552,15.995,99.19475,24.377,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,14,31.201,6.9361,1.249218671,76.1272,12.413,98.21512,24.436,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,15,31.2266,6.8509,1.305575159,75.06,9.656,97.86484,24.467,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,16,31.2276,6.8445,1.282588971,71.0496,6.6486,97.87128,24.469,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,17,31.22797,6.8614,1.266861579,69.1645,4.4522,97.98002,24.467,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,18,31.22797,6.863847,1.273011392,66.9417,2.851,97.90491,24.467,,,,,,,,,
'2012080113901,2012,NB-S04,139,9/15/2012,64.00,-166.00,64.002,-166,22,19,31.22797,6.8648,1.235507612,66.1337,0.83996,98.03138,24.467,0.5515341,8.620781,0.09796342,0.01959268,0.7641146,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,0,31.37397,6.0552,1.335416877,76.9124,1.480769,103.9146,24.682,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,1,31.37397,6.0552,1.335416877,76.9124,1.490385,103.9146,24.682,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,2,31.3751,6.0587,1.807238633,76.84615,1.4941,103.7775,24.683,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,3,31.4141,6.0596,1.499848775,77.11538,1.316,104.1942,24.713,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,4,31.4203,6.0596,1.504385523,83.0803,1.3002,104.1617,24.718,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,5,31.4191,6.058,1.581207783,82.5846,0.87983,103.8119,24.717,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,6,31.4206,6.0569,1.628994858,84.3033,0.90271,104.2251,24.719,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,7,31.4198,6.0572,1.698457506,87.3368,1.0286,104.2678,24.718,0.4838693,5.876956,0,0,0.009794925,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,8,31.4223,6.0593,1.545921968,89.0975,1.0722,104.1199,24.72,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,9,31.4238,6.0554,1.508519004,89.9299,0.966,104.1837,24.721,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,10,31.4306,6.0319,1.518802299,89.9981,0.85936,104.3174,24.73,0.4956251,6.562624,0,0,0.08815467,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,11,31.4293,6.0299,1.571630205,90.2084,0.66143,103.9775,24.729,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,12,31.4505,5.9584,1.660449642,90.0082,0.6494,104.3782,24.754,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,13,31.5051,5.7047,1.798064321,90.2654,0.64127,105.3243,24.827,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,14,31.5747,5.1536,2.491783446,89.315,0.48134,105.5506,24.944,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,15,31.7921,3.4946,2.897469503,87.8735,0.41908,99.19895,25.282,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,16,32.00666,2.1161,1.621736062,89.2496,0.3667,94.14191,25.566,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,17,32.0965,1.8367,1.634035689,89.8086,0.31295,92.24418,25.658,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,18,32.1514,1.4187,1.271398326,89.0436,0.26301,90.17113,25.73,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,19,32.1868,1.2631,1.085794939,84.309,0.19832,88.50818,25.768,1.159074,20.46001,2.25158,0.1174737,1.879579,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,20,32.1915,1.2058,1.073192862,80.576,0.18826,87.92629,25.775,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,21,32.1888,1.1866,1.036193165,79.354,0.15891,87.65798,25.774,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,22,32.1866,1.1727,1.017441274,78.5272,0.1267,87.62502,25.773,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,23,32.1845,1.1564,1.119971771,77.9753,0.10604,87.13503,25.773,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,24,32.1831,1.147,1.05091239,77.3052,0.0914,87.18031,25.772,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,25,32.1805,1.1375,1.153442887,76.9362,0.0826,87.06815,25.77,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,26,32.1798,1.1245,1.077326343,76.5485,0.0731,86.97904,25.771,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,27,32.1787,1.1155,1.094263535,76.1252,0.0661,86.84884,25.77,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,28,32.177,1.1076,1.095070068,75.8156,0.0607,86.68225,25.769,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,29,32.1769,1.0991,1.100110898,75.1033,0.0566,86.6899,25.77,1.06901,17.22946,1.957893,0.1076841,2.075366,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,30,32.1747,1.0895,1.162213933,73.8037,0.0517,86.61822,25.769,,,,,,,,,
'2012080114001,2012,NB-T02,140,9/15/2012,64.00,-168.00,63.5,-168.006,32,31,32.1747,1.0832,1.006048997,73.2833,0.0502,86.63052,25.769,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,0,31.7613,5.5145,4.283697953,74.6946,,109.3059,25.051,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,1,31.7613,5.5145,4.283697953,74.6946,,109.3059,25.051,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,2,31.7613,5.5145,4.283697953,74.6946,131.9,109.3059,25.051,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,3,31.7615,5.5171,5.87166045,75.0321,115.7692,109.5098,25.051,0.3114004,6.169253,0.09792466,0,0.07833973,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,4,31.762,5.5194,5.432200827,75.6113,102.5769,109.8615,25.051,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,5,31.7614,5.5209,4.942131263,75.8391,96.227,110.1163,25.051,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,6,31.7618,5.5181,6.014114326,74.4885,94.23077,109.9338,25.051,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,7,31.7615,5.5164,7.179453574,74.1844,91.667,109.9025,25.051,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,8,31.7608,5.5143,7.621534429,76.2878,82.64,109.8113,25.051,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,9,31.7623,5.5029,8.428470612,76.1855,63.741,109.8868,25.054,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,10,31.762,5.5126,8.647444299,76.4141,47.865,109.5256,25.052,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,11,31.7611,5.5041,8.830224821,76.3389,35.653,109.5299,25.052,0.3104212,6.463028,0,0.01958493,0.0881322,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,12,31.7627,5.4945,9.038007864,76.409,27.852,109.7384,25.055,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,13,31.7626,5.5016,9.440770239,76.5668,23.24,109.2702,25.054,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,14,31.764,5.4826,9.396713378,76.5275,16.657,107.4559,25.057,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,15,31.7731,5.2653,8.962798669,76.6911,13.244,102.7613,25.089,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,16,31.8159,4.527,6.937997782,77.1453,9.5573,98.8906,25.202,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,17,31.8932,3.4041,2.777396915,78.0336,7.627,95.48643,25.371,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,18,31.9064,3.109615,1.147595524,79.0696,5.6146,94.42387,25.407,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,19,31.9059,3.0676,1.20576671,79.0507,4.401,94.30102,25.41,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,20,31.9058,3.0724,1.267970562,78.7838,3.3867,94.26298,25.41,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,21,31.9059,3.0611,1.157273919,78.5611,2.7238,94.09782,25.411,0.9135457,14.68723,1.272893,0.06854041,1.703719,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,22,31.9055,3.061,1.152233088,78.3151,2.0924,94.03543,25.411,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,23,31.9057,3.056,1.117652989,78.1621,1.7592,93.90052,25.411,,,,,,,,,
'2012080114201,2012,NB-T03,142,9/16/2012,64.00,-167.00,63.501,-167.001,26,24,31.90589,3.0454,1.094465168,77.7041,1.3931,93.91275,25.412,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,0,30.1404,7.9304,0.756931142,85.6394,,101.1551,23.47,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,1,30.1404,7.9304,0.756931142,85.6394,,101.1551,23.47,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,2,30.1404,7.9304,0.756931142,85.6394,19.923,101.1551,23.47,0.5421863,10.29468,0,0,0.1764802,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,3,30.1394,7.9309,0.776892832,85.113,11.84,101.0957,23.469,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,4,30.1392,7.9316,0.788587559,85.7505,8.846154,101.167,23.469,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,5,30.1404,7.9324,0.791309608,86.0634,7.5241,101.3683,23.47,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,6,30.1975,7.8882,0.775078133,86.159,6.6821,101.5002,23.521,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,7,30.7331,7.3617,0.50892227,87.1099,6.1847,101.9787,24.012,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,8,31.2663,6.5182,0.271095877,88.921,5.1527,103.9047,24.541,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,9,31.3075,6.4133,0.245790906,90.8644,3.9168,103.6579,24.586,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,10,31.3305,6.3074,0.251436637,91.2579,3.295,102.6552,24.617,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,11,31.3931,5.8629,0.08307289,90.9516,2.8615,102.1392,24.72,0.552454,7.248509,0,0,0.1175434,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,12,31.4096,5.7267,0,90.9563,2.5055,102.3028,24.749,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,13,31.4152,5.6612,0,91.0275,2.1568,100.5543,24.761,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,14,31.4308,5.5358,0.051114024,91.1996,1.8212,99.72182,24.788,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,15,31.4445,5.4732,0.086399839,90.9074,1.5747,98.96824,24.806,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,16,31.466,5.3566,0.157475552,90.6684,1.3837,97.50675,24.836,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,17,31.4858,5.2674,0.339953624,90.0709,1.1815,97.13026,24.861,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,18,31.487,5.2582,0.385119468,89.053,0.97897,97.06818,24.863,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,19,31.4869,5.2532,0.393285613,86.1899,0.84452,96.96603,24.864,,,,,,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,20,31.4868,5.2497,0.443996371,84.9175,0.7285,96.7813,24.864,0.7502571,13.22255,0.1958896,0.01958896,3.751285,,,,
'2012080114301,2012,NB-T04,143,9/16/2012,64.00,-166.00,63.5,-165.999,24,21,31.4845,5.2486,0.460328662,82.8272,0.64233,96.83035,24.862,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,0,25.5626,8.4569,3.069462647,61.7095,,101.7224,19.814,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,1,25.5626,8.4569,3.069462647,61.7095,79.57,101.7224,19.814,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,2,25.5788,8.4557,3.07742716,63.8551,40.713,101.4685,19.827,0.4535007,21.54374,0.1967465,0.04918662,0.5410529,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,3,25.5836,8.4524,2.993648553,67.0136,35.818,101.5223,19.831,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,4,25.5837,8.4534,3.104446013,67.8815,21.711,101.4721,19.831,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,5,25.5811,8.4567,3.270894243,68.4168,18.904,101.5517,19.828,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,6,25.5796,8.4582,3.263937897,68.5661,14.93,101.3341,19.827,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,7,25.5825,8.4559,3.275834257,68.282,10.355,101.1363,19.83,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,8,25.5904,8.4506,3.068152031,68.9737,7.1191,101.4133,19.837,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,9,25.5815,8.4562,3.224518601,68.6985,4.5945,101.4397,19.829,0.4790737,22.92077,0.1967448,0.04918621,0.2360938,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,10,25.5896,8.4528,3.085290856,69.1056,2.7015,101.1357,19.836,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,11,25.6537,8.432,2.713882448,69.629,1.7314,100.4672,19.889,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,12,25.8054,8.3777,2.149006956,70.6211,1.2352,99.53516,20.014,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,13,26.0009,8.3476,1.837685251,71.6223,0.81059,97.0593,20.171,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,14,26.9547,8.5263,1.481096885,70.5209,0.46179,93.75668,20.893,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,15,27.9348,8.7344,0.873374332,66.0932,0.31769,91.34634,21.631,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,16,28.6659,8.9173,0.785663877,55.1161,0.20819,89.56426,22.176,,,,,,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,17,29.3048,9.1213,0.874785765,42.098,0.12172,89.01907,22.645,0.8868319,18.93347,0.9810087,0.2648724,1.569614,,,,
'2012080114401,2012,NB-S06,144,9/17/2012,64.00,-163.00,64.102,-163.497,22,18,29.3325,9.136,0.928722653,19.5938,0.0644,89.02439,22.664,,,,,,,,,
'2012080114501,2012,NB-S05,145,9/17/2012,64.00,-164.00,64.098,-164.496,20,0,24.3762,8.0104,1.967133784,22.7171,,99.25888,18.943,,,,,,,,,
'2012080114501,2012,NB-S05,145,9/17/2012,64.00,-164.00,64.098,-164.496,20,1,24.3762,8.0104,1.967133784,22.7171,,99.25888,18.943,,,,,,,,,
